,Year,Date,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
5845,2018,2018-07-04,2514,Kalix,6000,0.6,7,4,10.319047619047618,2.8095238095238093
5846,2018,2018-07-05,2321,Åre,200,0.02,7,5,16.166666666666668,3.58974358974359
5847,2018,2018-07-06,1480,Göteborg,10000,1.0,7,6,17.0,3.5
5848,2018,2018-07-07,2280,Härnösand,3,0.0003,7,7,34.291666666666664,5.916666666666667
5849,2018,2018-07-08,2326,Berg,2500,0.25,7,8,17.93653846153846,3.7115384615384617
5850,2018,2018-07-08,1441,Lerum,1,0.0001,7,8,23.8,4.5
5851,2018,2018-07-08,180,Stockholm,10,0.001,7,8,28.8,5.5
5852,2018,2018-07-08,1438,Dals-Ed,20,0.002,7,8,30.842857142857145,5.714285714285714
5853,2018,2018-07-08,980,Gotland,30,0.003,7,8,25.769565217391307,4.8478260869565215
5854,2018,2018-07-09,480,Nyköping,25,0.0025,7,9,23.663636363636364,4.7272727272727275
5855,2018,2018-07-09,1465,Svenljunga,1,0.0001,7,9,15.799999999999999,3.5555555555555554
5856,2018,2018-07-10,1480,Göteborg,4,0.0004,7,10,8.1,2.5
5857,2018,2018-07-10,2082,Säter,1,0.0001,7,10,23.65,5.0
5858,2018,2018-07-10,2505,Arvidsjaur,100,0.01,7,10,17.975510204081633,3.673469387755102
5859,2018,2018-07-10,428,Vingåker,5,0.0005,7,10,12.0,3.0
5860,2018,2018-07-10,182,Nacka,1200,0.12,7,10,25.1,5.0
5861,2018,2018-07-11,1880,Örebro,75,0.0075,7,11,21.092857142857145,4.285714285714286
5862,2018,2018-07-11,461,Gnesta,1500,0.15,7,11,27.475,5.5
5863,2018,2018-07-11,884,Vimmerby,20000,2.0,7,11,20.48,4.3
5864,2018,2018-07-11,2184,Hudiksvall,2,0.0002,7,11,23.77916666666667,4.833333333333333
5865,2018,2018-07-11,1460,Bengtsfors,1600,0.16,7,11,34.21111111111111,6.0
5866,2018,2018-07-12,1383,Varberg,1,0.0001,7,12,27.425,5.333333333333333
5867,2018,2018-07-12,584,Vadstena,10,0.001,7,12,19.566666666666666,4.0
5868,2018,2018-07-12,2463,Åsele,450,0.045,7,12,20.53611111111111,4.277777777777778
5869,2018,2018-07-12,180,Stockholm,200,0.02,7,12,28.75,6.0
5870,2018,2018-07-12,1480,Göteborg,1000,0.1,7,12,26.5,5.25
5871,2018,2018-07-12,2481,Lycksele,1,0.0001,7,12,22.619148936170212,4.48936170212766
5872,2018,2018-07-13,192,Nynäshamn,17,0.0017,7,13,23.4,4.6
5873,2018,2018-07-13,2582,Boden,6,0.0006,7,13,20.016666666666666,4.305555555555555
5874,2018,2018-07-13,482,Flen,4,0.0004,7,13,26.125,5.125
5875,2018,2018-07-13,780,Växjö,15,0.0015,7,13,14.978571428571428,3.357142857142857
5876,2018,2018-07-13,1480,Göteborg,12,0.0012,7,13,24.225,5.0
5877,2018,2018-07-14,428,Vingåker,50,0.005,7,14,4.025,2.0
5878,2018,2018-07-14,192,Nynäshamn,2,0.0002,7,14,27.76,5.4
5879,2018,2018-07-14,1446,Karlsborg,10,0.001,7,14,25.525,5.0
5880,2018,2018-07-14,764,Alvesta,5,0.0005,7,14,24.55,4.875
5881,2018,2018-07-15,2523,Gällivare,1000,0.1,7,15,11.926086956521738,3.0652173913043477
5882,2018,2018-07-15,180,Stockholm,2,0.0002,7,15,33.3,6.0
5883,2018,2018-07-15,180,Stockholm,1,0.0001,7,15,33.3,6.0
5884,2018,2018-07-16,885,Borgholm,3,0.0003,7,16,23.773333333333333,4.666666666666667
5885,2018,2018-07-16,1380,Halmstad,500,0.05,7,16,27.919999999999998,5.4
5886,2018,2018-07-17,2513,Överkalix,60,0.006,7,17,32.90909090909091,5.954545454545454
5887,2018,2018-07-17,2521,Pajala,10000,1.0,7,17,29.615999999999996,5.64
5888,2018,2018-07-17,2380,Östersund,30,0.003,7,17,35.12105263157895,6.0
5889,2018,2018-07-18,2462,Vilhelmina,100,0.01,7,18,30.564383561643833,5.63013698630137
5890,2018,2018-07-19,127,Botkyrka,30,0.003,7,19,40.6,6.0
5891,2018,2018-07-19,180,Stockholm,10,0.001,7,19,40.45,6.0
5892,2018,2018-07-19,1383,Varberg,4,0.0004,7,19,15.841666666666667,3.5833333333333335
5893,2018,2018-07-19,881,Nybro,1,0.0001,7,19,22.8375,4.625
5894,2018,2018-07-19,163,Sollentuna,1,0.0001,7,19,41.1,6.0
5895,2018,2018-07-21,486,Strängnäs,3,0.0003,7,21,30.957142857142856,5.714285714285714
5896,2018,2018-07-21,1276,Klippan,2,0.0002,7,21,26.975,5.0
5897,2018,2018-07-21,1287,Trelleborg,50,0.005,7,21,28.02,5.0
5898,2018,2018-07-23,686,Eksjö,50,0.005,7,23,18.9375,4.0
5899,2018,2018-07-23,180,Stockholm,9,0.0009,7,23,30.299999999999997,6.0
5900,2018,2018-07-25,1276,Klippan,100,0.01,7,25,32.675,6.0
5901,2018,2018-07-25,1256,Östra Göinge,5,0.0005,7,25,23.880000000000003,4.6
5902,2018,2018-07-26,1466,Herrljunga,35,0.0035,7,26,28.833333333333332,5.333333333333333
5903,2018,2018-07-29,181,Södertälje,4,0.0004,7,29,5.86,2.2
5904,2018,2018-08-02,1490,Borås,1,0.0001,8,2,24.211111111111112,5.0
5905,2018,2018-08-02,1290,Kristianstad,1,0.0001,8,2,27.846153846153847,5.3076923076923075
5906,2018,2018-08-06,180,Stockholm,1,0.0001,8,6,18.25,3.5
5907,2018,2018-08-08,1765,Årjäng,12,0.0012,8,8,13.600000000000001,3.2941176470588234
5908,2018,2018-08-09,180,Stockholm,25,0.0025,8,9,22.95,4.5
5909,2018,2018-08-13,127,Botkyrka,15,0.0015,8,13,3.6,2.0
5910,2018,2018-08-13,1737,Torsby,6,0.0006,8,13,0.5902439024390244,1.0
5911,2018,2018-08-16,780,Växjö,1,0.0001,8,16,5.057142857142857,2.2142857142857144
5912,2018,2018-08-17,2313,Strömsund,10,0.001,8,17,4.15940594059406,1.7722772277227723
5913,2018,2018-08-20,765,Älmhult,1,0.0001,8,20,1.6428571428571428,1.7142857142857142
5914,2018,2018-08-20,2513,Överkalix,1,0.0001,8,20,3.0545454545454547,1.9545454545454546
5915,2018,2018-08-26,192,Nynäshamn,1,0.0001,8,26,3.4,2.0
5916,2018,2018-08-31,1382,Falkenberg,1,0.0001,8,31,0.0,1.0
5917,2018,2018-09-01,120,Värmdö,1,0.0001,9,1,3.725,2.0
5918,2018,2018-09-03,2182,Söderhamn,15,0.0015,9,3,9.0,2.75
5919,2018,2018-09-03,1785,Säffle,150,0.015,9,3,5.83,2.15
5920,2018,2018-09-04,1499,Falköping,4,0.0004,9,4,3.4857142857142853,2.0
5921,2018,2018-09-06,1082,Karlshamn,4,0.0004,9,6,7.5,2.6666666666666665
5922,2018,2018-09-08,1285,Eslöv,5,0.0005,9,8,4.475,2.0
5923,2018,2018-09-10,2380,Östersund,4,0.0004,9,10,0.8421052631578947,1.105263157894737
5924,2018,2018-09-10,2481,Lycksele,1000,0.1,9,10,7.5,2.723404255319149
5925,2018,2018-09-12,180,Stockholm,10,0.001,9,12,11.6,3.0
5926,2018,2018-09-13,1290,Kristianstad,5,0.0005,9,13,5.93076923076923,2.230769230769231
5927,2018,2018-09-14,2181,Sandviken,12,0.0012,9,14,6.07,2.2
5928,2018,2018-09-15,880,Kalmar,20,0.002,9,15,0.8636363636363636,1.2727272727272727
5929,2018,2018-09-15,1060,Olofström,1,0.0001,9,15,0.5333333333333333,1.0
5930,2018,2018-09-16,1907,Surahammar,155,0.0155,9,16,9.9,3.0
5931,2018,2018-09-16,2481,Lycksele,25,0.0025,9,16,7.6553191489361705,2.595744680851064
5932,2018,2018-09-18,1446,Karlsborg,10,0.001,9,18,4.35,2.0
5933,2018,2018-09-19,1060,Olofström,20,0.002,9,19,13.299999999999999,3.0
5934,2018,2018-09-19,586,Mjölby,8,0.0008,9,19,13.26,3.0
5935,2018,2018-09-20,2283,Sollefteå,6,0.0006,9,20,8.981818181818182,2.6363636363636362
5936,2018,2018-09-24,1780,Karlstad,2,0.0002,9,24,9.246153846153847,2.6153846153846154
5937,2018,2018-09-25,1383,Varberg,20,0.002,9,25,3.1750000000000003,2.0
5938,2018,2018-09-27,1980,Västerås,8,0.0008,9,27,0.022222222222222223,1.0
5939,2018,2018-10-01,1082,Karlshamn,20,0.002,10,1,7.316666666666666,2.5
5940,2018,2018-10-03,1060,Olofström,1,0.0001,10,3,0.10000000000000002,1.0
5941,2018,2018-10-05,1060,Olofström,8,0.0008,10,5,0.4666666666666666,1.0
5942,2018,2018-10-05,1384,Kungsbacka,10,0.001,10,5,0.03333333333333333,1.0
5943,2018,2018-10-05,1446,Karlsborg,6,0.0006,10,5,3.9,2.0
5944,2018,2018-10-05,880,Kalmar,1,0.0001,10,5,6.945454545454546,2.3636363636363638
5945,2018,2018-10-06,2082,Säter,1,0.0001,10,6,2.7,2.0
5946,2018,2018-10-07,1446,Karlsborg,10,0.001,10,7,0.525,1.0
5947,2018,2018-10-10,1766,Sunne,2,0.0002,10,10,0.65,1.0
5948,2018,2018-10-10,580,Linköping,50,0.005,10,10,1.3499999999999999,1.5833333333333333
5949,2018,2018-10-12,181,Södertälje,10,0.001,10,12,3.8,2.0
5950,2018,2018-10-13,486,Strängnäs,1,0.0001,10,13,6.328571428571428,2.142857142857143
5951,2018,2018-10-14,581,Norrköping,200,0.02,10,14,16.24375,3.625
5952,2018,2018-10-15,1276,Klippan,10,0.001,10,15,5.5,2.0
5953,2018,2018-10-15,583,Motala,1,0.0001,10,15,5.991666666666667,2.25
5954,2018,2018-10-15,2280,Härnösand,3,0.0003,10,15,2.716666666666667,1.5833333333333333
5955,2018,2018-10-15,2026,Gagnef,10,0.001,10,15,5.533333333333334,2.0
5956,2018,2018-10-16,2031,Rättvik,100,0.01,10,16,0.24705882352941178,1.0
5957,2018,2018-10-16,581,Norrköping,1,0.0001,10,16,9.475,2.6875
5958,2018,2018-10-17,486,Strängnäs,1,0.0001,10,17,5.528571428571429,2.0
5959,2018,2018-10-18,1880,Örebro,5,0.0005,10,18,8.121428571428572,2.7142857142857144
5960,2018,2018-10-18,1494,Lidköping,150,0.015,10,18,7.970000000000001,2.7
5961,2018,2018-10-18,2080,Falun,1,0.0001,10,18,0.9789473684210527,1.263157894736842
5962,2018,2018-10-19,2101,Ockelbo,1,0.0001,10,19,5.2555555555555555,2.111111111111111
5963,2018,2018-10-19,1485,Uddevalla,20,0.002,10,19,3.4,2.0
5964,2018,2018-10-19,683,Värnamo,25,0.0025,10,19,4.490909090909091,2.0
5965,2018,2018-10-20,1080,Karlskrona,10,0.001,10,20,5.6000000000000005,2.090909090909091
5966,2018,2018-10-20,1962,Norberg,2,0.0002,10,20,5.4,2.0
5967,2018,2018-10-21,2184,Hudiksvall,10,0.001,10,21,5.395833333333333,2.1666666666666665
5968,2018,2018-10-21,188,Norrtälje,5,0.0005,10,21,5.828571428571429,2.0952380952380953
5969,2018,2018-10-21,486,Strängnäs,50,0.005,10,21,4.0285714285714285,2.0
5970,2018,2018-10-21,1980,Västerås,1,0.0001,10,21,4.666666666666667,2.0
5971,2018,2018-10-22,861,Mönsterås,20,0.002,10,22,17.0,3.3333333333333335
5972,2018,2018-10-23,882,Oskarshamn,40,0.004,10,23,12.02727272727273,3.0
5973,2018,2018-10-24,1961,Hallstahammar,5,0.0005,10,24,1.4,2.0
5974,2018,2018-10-28,1861,Hallsberg,35,0.0035,10,28,3.3,2.0
5975,2018,2018-10-28,1487,Vänersborg,50,0.005,10,28,1.3125,1.5
5976,2018,2018-10-29,188,Norrtälje,4,0.0004,10,29,3.419047619047619,2.0952380952380953
5977,2018,2018-10-31,980,Gotland,10,0.001,10,31,2.789130434782609,1.9565217391304348
5978,2018,2018-11-01,2183,Bollnäs,25,0.0025,11,1,0.0,-1.0
5979,2018,2018-11-03,881,Nybro,40,0.004,11,3,0.675,-1.0
5980,2018,2018-11-05,881,Nybro,30,0.003,11,5,0.3875,-1.0
5981,2018,2018-11-09,561,Åtvidaberg,30,0.003,11,9,0.0,-1.0
5982,2018,2018-11-11,821,Högsby,12000,1.2,11,11,0.05714285714285715,-1.0
5983,2018,2018-11-13,2280,Härnösand,25,0.0025,11,13,0.0,-1.0
5984,2018,2018-11-13,1233,Vellinge,20,0.002,11,13,0.16666666666666666,-1.0
5985,2018,2018-11-18,1280,Malmö,1,0.0001,11,18,1.2333333333333334,-1.0
5986,2018,2018-11-27,1494,Lidköping,3,0.0003,11,27,0.55,-1.0
5987,2018,2018-11-28,136,Haninge,4,0.0004,11,28,0.375,-1.0
5988,2018,2018-11-30,2184,Hudiksvall,20,0.002,11,30,2.2666666666666666,-1.0
5989,2018,2018-12-01,2021,Vansbro,1,0.0001,12,1,0.042857142857142864,-1.0
5990,2018,2018-12-02,1494,Lidköping,1,0.0001,12,2,0.05,-1.0
5991,2018,2018-12-04,980,Gotland,100,0.01,12,4,0.2608695652173913,-1.0
5992,2018,2018-12-06,480,Nyköping,6,0.0006,12,6,0.02727272727272728,-1.0
5993,2018,2018-12-10,862,Emmaboda,150,0.015,12,10,0.0,-1.0
5994,2018,2018-12-11,1278,Båstad,2,0.0002,12,11,0.375,-1.0
5995,2018,2018-12-23,484,Eskilstuna,1,0.0001,12,23,0.13333333333333333,-1.0
5996,2018,2018-12-26,780,Växjö,2,0.0002,12,26,0.10714285714285714,-1.0
5997,2018,2018-12-31,2183,Bollnäs,1,0.0001,12,31,0.1,-1.0
5998,2019,2019-01-03,125,Ekerö,1,0.0001,1,3,0.375,-1.0
5999,2019,2019-01-08,1082,Karlshamn,5,0.0005,1,8,0.0,-1.0
6000,2019,2019-03-31,1283,Helsingborg,1,0.0001,3,31,10.15,3.0
6001,2019,2019-03-31,763,Tingsryd,200,0.02,3,31,6.92,2.4
6002,2019,2019-04-02,360,Tierp,100,0.01,4,2,4.746666666666667,1.8
6003,2019,2019-04-07,483,Katrineholm,2,0.0002,4,7,13.38,3.0
6004,2019,2019-04-12,1860,Laxå,750,0.075,4,12,10.700000000000001,3.0
6005,2019,2019-04-14,662,Gislaved,1,0.0001,4,14,13.080000000000002,3.0
6006,2019,2019-04-14,182,Nacka,1,0.0001,4,14,9.5,3.0
6007,2019,2019-04-15,192,Nynäshamn,4,0.0004,4,15,10.16,2.2
6008,2019,2019-04-15,2481,Lycksele,4000,0.4,4,15,5.651063829787234,-1.0
6009,2019,2019-04-16,1081,Ronneby,2400,0.24,4,16,20.0375,4.0
6010,2019,2019-04-16,125,Ekerö,30,0.003,4,16,15.725,3.0
6011,2019,2019-04-16,127,Botkyrka,200,0.02,4,16,12.3,3.0
6012,2019,2019-04-16,1280,Malmö,4,0.0004,4,16,11.966666666666667,3.0
6013,2019,2019-04-17,1883,Karlskoga,10000,1.0,4,17,12.625,3.0
6014,2019,2019-04-18,1489,Alingsås,1,0.0001,4,18,16.080000000000002,3.4
6015,2019,2019-04-19,686,Eksjö,25,0.0025,4,19,15.55,3.0
6016,2019,2019-04-19,763,Tingsryd,50,0.005,4,19,21.36,4.2
6017,2019,2019-04-19,562,Finspång,25,0.0025,4,19,21.700000000000003,4.444444444444445
6018,2019,2019-04-19,1881,Kumla,2,0.0002,4,19,22.7,5.0
6019,2019,2019-04-19,126,Huddinge,3,0.0003,4,19,17.7,4.0
6020,2019,2019-04-20,1885,Lindesberg,5000,0.5,4,20,22.575,4.583333333333333
6021,2019,2019-04-20,1280,Malmö,3,0.0003,4,20,11.1,3.0
6022,2019,2019-04-20,1486,Strömstad,30,0.003,4,20,21.25,4.75
6023,2019,2019-04-20,685,Vetlanda,100,0.01,4,20,15.923076923076923,3.1538461538461537
6024,2019,2019-04-20,1290,Kristianstad,800,0.08,4,20,15.669230769230769,3.3846153846153846
6025,2019,2019-04-20,1292,Ängelholm,100,0.01,4,20,20.966666666666665,4.333333333333333
6026,2019,2019-04-21,1256,Östra Göinge,6500,0.65,4,21,27.939999999999998,5.6
6027,2019,2019-04-21,1293,Hässleholm,50,0.005,4,21,25.733333333333334,5.0
6028,2019,2019-04-21,1281,Lund,25,0.0025,4,21,24.15,5.0
6029,2019,2019-04-22,484,Eskilstuna,50,0.005,4,22,21.375,4.5
6030,2019,2019-04-22,1290,Kristianstad,1500,0.15,4,22,16.73846153846154,3.6153846153846154
6031,2019,2019-04-22,1060,Olofström,1,0.0001,4,22,23.833333333333332,5.0
6032,2019,2019-04-22,120,Värmdö,100,0.01,4,22,12.9,3.0
6033,2019,2019-04-22,683,Värnamo,20,0.002,4,22,25.70909090909091,5.0
6034,2019,2019-04-23,180,Stockholm,1,0.0001,4,23,24.9,5.0
6035,2019,2019-04-23,182,Nacka,22000,2.2,4,23,18.9,4.0
6036,2019,2019-04-23,1381,Laholm,15000,1.5,4,23,37.6375,6.0
6037,2019,2019-04-23,1292,Ängelholm,500,0.05,4,23,47.23333333333333,6.0
6038,2019,2019-04-23,125,Ekerö,5,0.0005,4,23,23.4,4.75
6039,2019,2019-04-24,1780,Karlstad,80,0.008,4,24,26.807692307692307,5.384615384615385
6040,2019,2019-04-24,136,Haninge,50,0.005,4,24,17.925,4.0
6041,2019,2019-04-24,1864,Ljusnarsberg,1,0.0001,4,24,28.52,5.4
6042,2019,2019-04-25,488,Trosa,2,0.0002,4,25,11.5,3.0
6043,2019,2019-04-25,1494,Lidköping,1,0.0001,4,25,29.110000000000003,5.2
6044,2019,2019-04-26,380,Uppsala,20,0.002,4,26,23.431578947368422,4.7894736842105265
6045,2019,2019-04-26,180,Stockholm,1,0.0001,4,26,20.6,4.0
6046,2019,2019-04-26,2282,Kramfors,100,0.01,4,26,4.755,1.35
6047,2019,2019-04-27,2281,Sundsvall,25,0.0025,4,27,14.68,0.8333333333333334
6048,2019,2019-04-29,2582,Boden,4000,0.4,4,29,9.127777777777778,0.3333333333333333
6049,2019,2019-05-01,2283,Sollefteå,380,0.038,5,1,2.4068181818181817,1.0
6050,2019,2019-05-01,180,Stockholm,3,0.0003,5,1,6.5,2.5
6051,2019,2019-05-01,1276,Klippan,30,0.003,5,1,4.125,2.0
6052,2019,2019-05-02,1494,Lidköping,15,0.0015,5,2,3.6700000000000004,1.8
6053,2019,2019-05-02,180,Stockholm,100,0.01,5,2,0.25,1.0
6054,2019,2019-05-02,1486,Strömstad,1,0.0001,5,2,22.325,4.625
6055,2019,2019-05-02,563,Valdemarsvik,1,0.0001,5,2,0.7000000000000001,1.0
6056,2019,2019-05-04,1438,Dals-Ed,30,0.003,5,4,4.857142857142857,2.142857142857143
6057,2019,2019-05-04,1480,Göteborg,2,0.0002,5,4,2.35,2.0
6058,2019,2019-05-04,980,Gotland,6,0.0006,5,4,0.3673913043478261,1.065217391304348
6059,2019,2019-05-07,380,Uppsala,3,0.0003,5,7,4.410526315789474,2.210526315789474
6060,2019,2019-05-14,191,Sigtuna,5000,0.5,5,14,5.533333333333334,2.0
6061,2019,2019-05-14,140,Nykvarn,30,0.003,5,14,15.733333333333334,3.3333333333333335
6062,2019,2019-05-14,580,Linköping,1,0.0001,5,14,6.058333333333334,2.25
6063,2019,2019-05-16,305,Håbo,1,0.0001,5,16,16.55,3.5
6064,2019,2019-05-16,180,Stockholm,1,0.0001,5,16,18.4,4.0
6065,2019,2019-05-17,180,Stockholm,2,0.0002,5,17,23.45,5.0
6066,2019,2019-05-19,2518,Övertorneå,40000,4.0,5,19,10.911111111111111,3.0
6067,2019,2019-05-19,2514,Kalix,3750,0.375,5,19,9.714285714285714,2.8095238095238093
6068,2019,2019-05-19,1485,Uddevalla,1,0.0001,5,19,3.1500000000000004,2.0
6069,2019,2019-05-20,1880,Örebro,1,0.0001,5,20,3.1785714285714284,1.9285714285714286
6070,2019,2019-05-20,1461,Mellerud,2,0.0002,5,20,0.0,1.0
6071,2019,2019-05-22,643,Habo,30,0.003,5,22,0.225,1.0
6072,2019,2019-05-22,486,Strängnäs,2,0.0002,5,22,15.928571428571429,3.142857142857143
6073,2019,2019-05-22,192,Nynäshamn,200,0.02,5,22,17.1,3.8
6074,2019,2019-05-25,680,Jönköping,3,0.0003,5,25,0.7571428571428571,1.0714285714285714
6075,2019,2019-05-28,1490,Borås,1,0.0001,5,28,1.2111111111111112,1.4444444444444444
6076,2019,2019-05-30,617,Gnosjö,3,0.0003,5,30,1.925,2.0
6077,2019,2019-06-02,2080,Falun,16,0.0016,6,2,0.5052631578947369,1.0
6078,2019,2019-06-02,180,Stockholm,50,0.005,6,2,13.25,3.0
6079,2019,2019-06-02,1291,Simrishamn,8,0.0008,6,2,6.3,2.3333333333333335
6080,2019,2019-06-05,1290,Kristianstad,500,0.05,6,5,8.0,2.3846153846153846
6081,2019,2019-06-05,581,Norrköping,300,0.03,6,5,13.24375,3.125
6082,2019,2019-06-06,180,Stockholm,200,0.02,6,6,25.450000000000003,5.0
6083,2019,2019-06-09,2282,Kramfors,15,0.0015,6,9,14.780000000000001,3.3
6084,2019,2019-06-09,120,Värmdö,10,0.001,6,9,23.925,4.75
6085,2019,2019-06-10,180,Stockholm,1,0.0001,6,10,24.299999999999997,5.0
6086,2019,2019-06-10,581,Norrköping,15,0.0015,6,10,16.46875,3.5
6087,2019,2019-06-10,330,Knivsta,4,0.0004,6,10,17.2,3.3333333333333335
6088,2019,2019-06-12,2481,Lycksele,30,0.003,6,12,11.951063829787236,2.978723404255319
6089,2019,2019-06-15,192,Nynäshamn,30000,3.0,6,15,15.180000000000001,3.4
6090,2019,2019-06-16,136,Haninge,1,0.0001,6,16,16.125,3.5
6091,2019,2019-06-17,581,Norrköping,400,0.04,6,17,23.1875,4.75
6092,2019,2019-06-19,980,Gotland,500,0.05,6,19,19.906521739130437,4.195652173913044
6093,2019,2019-06-20,1460,Bengtsfors,7,0.0007,6,20,1.4444444444444444,1.4444444444444444
6094,2019,2019-06-21,125,Ekerö,5,0.0005,6,21,20.825,4.25
6095,2019,2019-06-23,1277,Åstorp,1,0.0001,6,23,9.4,3.0
6096,2019,2019-06-23,480,Nyköping,10,0.001,6,23,18.572727272727274,4.0
6097,2019,2019-06-23,1080,Karlskrona,2,0.0002,6,23,15.090909090909092,3.3636363636363638
6098,2019,2019-06-28,382,Östhammar,7,0.0007,6,28,12.273333333333333,3.0
6099,2019,2019-06-28,1490,Borås,1000,0.1,6,28,18.766666666666666,4.0
6100,2019,2019-06-28,1286,Ystad,1,0.0001,6,28,12.428571428571429,3.0
6101,2019,2019-06-29,1960,Kungsör,1,0.0001,6,29,12.4,3.0
6102,2019,2019-06-29,1885,Lindesberg,2,0.0002,6,29,17.816666666666666,3.8333333333333335
6103,2019,2019-06-29,188,Norrtälje,10,0.001,6,29,17.014285714285716,3.8095238095238093
6104,2019,2019-06-30,604,Aneby,20,0.002,6,30,38.96666666666667,6.0
6105,2019,2019-06-30,680,Jönköping,4,0.0004,6,30,37.66428571428571,6.0
6106,2019,2019-06-30,1488,Trollhättan,4,0.0004,6,30,36.5,6.0
6107,2019,2019-06-30,1415,Stenungsund,10,0.001,6,30,30.1,6.0
6108,2019,2019-06-30,1480,Göteborg,50,0.005,6,30,31.3,5.5
6109,2019,2019-07-02,180,Stockholm,10,0.001,7,2,1.9,2.0
6110,2019,2019-07-02,1415,Stenungsund,1,0.0001,7,2,3.8499999999999996,2.0
6111,2019,2019-07-02,1381,Laholm,1,0.0001,7,2,6.3125,2.5
6112,2019,2019-07-02,1383,Varberg,1,0.0001,7,2,6.341666666666666,2.3333333333333335
6113,2019,2019-07-03,1480,Göteborg,1,0.0001,7,3,26.025,5.25
6114,2019,2019-07-04,1480,Göteborg,25,0.0025,7,4,25.875,5.0
6115,2019,2019-07-04,1485,Uddevalla,2,0.0002,7,4,9.95,3.0
6116,2019,2019-07-05,1480,Göteborg,1,0.0001,7,5,24.05,4.75
6117,2019,2019-07-05,1421,Orust,10,0.001,7,5,19.580000000000002,4.0
6118,2019,2019-07-08,1470,Vara,10,0.001,7,8,2.6999999999999997,2.0
6119,2019,2019-07-11,662,Gislaved,600,0.06,7,11,6.32,2.5
6120,2019,2019-07-12,1463,Mark,5,0.0005,7,12,0.6428571428571429,1.0
6121,2019,2019-07-13,486,Strängnäs,50,0.005,7,13,4.714285714285714,2.2857142857142856
6122,2019,2019-07-13,1480,Göteborg,5,0.0005,7,13,11.05,3.0
6123,2019,2019-07-14,120,Värmdö,10,0.001,7,14,8.925,2.75
6124,2019,2019-07-20,512,Ydre,100,0.01,7,20,17.616666666666667,3.6666666666666665
6125,2019,2019-07-20,2480,Umeå,1,0.0001,7,20,13.658333333333333,3.0416666666666665
6126,2019,2019-07-21,192,Nynäshamn,1,0.0001,7,21,0.96,1.2
6127,2019,2019-07-21,2161,Ljusdal,60,0.006,7,21,10.770212765957446,2.8297872340425534
6128,2019,2019-07-21,1862,Degerfors,200,0.02,7,21,0.1,1.0
6129,2019,2019-07-21,1480,Göteborg,10,0.001,7,21,1.85,1.75
6130,2019,2019-07-23,1882,Askersund,2,0.0002,7,23,0.5777777777777778,1.0
6131,2019,2019-07-24,580,Linköping,4,0.0004,7,24,2.2083333333333335,1.9166666666666667
6132,2019,2019-07-25,1783,Hagfors,10,0.001,7,25,11.183333333333334,3.0
6133,2019,2019-07-26,1485,Uddevalla,1,0.0001,7,26,19.825,4.0
6134,2019,2019-07-26,1281,Lund,100,0.01,7,26,19.875,4.0
6135,2019,2019-07-27,1480,Göteborg,35,0.0035,7,27,24.95,5.25
6136,2019,2019-07-27,1460,Bengtsfors,4,0.0004,7,27,23.533333333333335,4.777777777777778
6137,2019,2019-07-27,1060,Olofström,1500,0.15,7,27,24.900000000000002,5.0
6138,2019,2019-07-27,680,Jönköping,20,0.002,7,27,16.957142857142856,3.5714285714285716
6139,2019,2019-07-27,180,Stockholm,1,0.0001,7,27,18.1,4.0
6140,2019,2019-07-27,2161,Ljusdal,10,0.001,7,27,16.095744680851062,3.382978723404255
6141,2019,2019-07-28,125,Ekerö,10,0.001,7,28,23.825,5.0
6142,2019,2019-07-28,2482,Skellefteå,10,0.001,7,28,23.526153846153846,4.7384615384615385
6143,2019,2019-07-28,1765,Årjäng,3,0.0003,7,28,24.188235294117646,4.882352941176471
6144,2019,2019-07-28,1460,Bengtsfors,300,0.03,7,28,25.311111111111114,5.111111111111111
6145,2019,2019-07-28,1438,Dals-Ed,10,0.001,7,28,26.32857142857143,5.285714285714286
6146,2019,2019-07-29,1383,Varberg,5,0.0005,7,29,12.725,3.0833333333333335
6147,2019,2019-07-31,562,Finspång,50,0.005,7,31,3.5555555555555554,2.111111111111111
6148,2019,2019-07-31,1460,Bengtsfors,9,0.0009,7,31,2.7666666666666666,2.0
6149,2019,2019-08-01,2584,Kiruna,10000,1.0,8,1,24.344791666666666,4.859375
6150,2019,2019-08-02,881,Nybro,15,0.0015,8,2,10.1875,3.0
6151,2019,2019-08-02,763,Tingsryd,30,0.003,8,2,13.85,3.0
6152,2019,2019-08-02,1463,Mark,20,0.002,8,2,9.314285714285715,3.0
6153,2019,2019-08-02,1730,Eda,1500,0.15,8,2,11.281818181818181,3.0
6154,2019,2019-08-03,2481,Lycksele,200,0.02,8,3,10.62340425531915,2.617021276595745
6155,2019,2019-08-04,1452,Tranemo,10,0.001,8,4,0.925,1.25
6156,2019,2019-08-04,1490,Borås,10,0.001,8,4,8.977777777777778,2.7777777777777777
6157,2019,2019-08-05,2581,Piteå,1,0.0001,8,5,19.272727272727273,4.03030303030303
6158,2019,2019-08-05,1460,Bengtsfors,3,0.0003,8,5,8.533333333333333,2.888888888888889
6159,2019,2019-08-05,1290,Kristianstad,4,0.0004,8,5,6.5307692307692315,2.3076923076923075
6160,2019,2019-08-06,1273,Osby,10,0.001,8,6,0.2,1.0
